"age","race","outcome","pathway","V1","V2","V3"
55,1,"IHD","medSBP",0,0,0
55,1,"ISTK","medBMI",16.0185493558122,8.71273186328516,12.330703867329
55,1,"ISTK","medSBP",0,0,0
55,1,"ISTK","direct",50.1150786357806,39.7581070046811,30.0236560619576
55,1,"KC","direct",0,0,0
55,1,"KC","medBMI",59.5016717884804,51.2946087797813,62.5743428296766
55,1,"KC","medSBP",0,0,0
55,1,"LC","medSBP",0,0,0
55,1,"LC","medBMI",0,0,0
55,1,"LC","direct",0,0,0
55,1,"LVC","medBMI",36.5435688179619,32.8187011657978,47.5600708007082
55,1,"LVC","medSBP",0,0,0
55,1,"LVC","direct",0,0,0
55,1,"MLPC","medSBP",0,0,0
55,1,"MLPC","medBMI",0,0,0
55,1,"MLPC","direct",155.47312511798,166.266255697847,160.447991519589
55,1,"MMC","medSBP",0,0,0
55,1,"MMC","medBMI",6.61771775965457,3.98791402338828,6.63905438508483
55,1,"MMC","direct",0,0,0
55,1,"OC","direct",0,0,0
55,1,"OC","medBMI",3.31107279704705,1.67506081276787,2.60338206158837
55,1,"OC","medSBP",0,0,0
55,1,"OSTK","medSBP",0,0,0
55,1,"OSTK","direct",86.5514247131473,90.0322770270192,88.8407629400406
55,1,"OSTK","medBMI",18.375238883757,16.096946329892,17.4115803931372
55,1,"OTH","medBMI",19.7331333699847,16.9681290209682,10.6425315995956
55,1,"OTH","direct",0,0,0
55,1,"OTH","medSBP",0,0,0
55,1,"PC","medBMI",15.141860106599,16.1792894138159,18.8451140088465
55,1,"PC","direct",0,0,0
55,1,"PC","medSBP",0,0,0
55,1,"PVD","direct",0,0,0
55,1,"PVD","medBMI",3.80135923827892,2.58366351637093,2.37832903260391
55,1,"PVD","medSBP",0,0,0
55,1,"RHD","direct",0,0,0
55,1,"RHD","medSBP",0,0,0
55,1,"RHD","medBMI",1.30838111899059,1.14810097337665,1.42348346086764
55,1,"SCC","medBMI",3.49856341166479,7.03006337145159,8.15070509002266
55,1,"SCC","direct",0,0,0
55,1,"SCC","medSBP",0,0,0
55,1,"SCNC","medBMI",0,0,0
55,1,"SCNC","direct",0,0,0
55,1,"SCNC","medSBP",0,0,0
55,1,"TC","direct",0,0,0
55,1,"TC","medBMI",11.0487283773581,5.90922219864777,9.1676818701012
55,1,"TC","medSBP",0,0,0
55,1,"UC","medBMI",126.084291178346,79.4742423084189,112.683157540332
55,1,"UC","medSBP",0,0,0
55,1,"UC","direct",0,0,0
55,2,"AA","direct",0,0,0
55,2,"AA","medBMI",1.65385557763777,1.34422124872306,2.11343433983231
55,2,"AA","medSBP",0,0,0
55,2,"AFF","direct",0,0,0
55,2,"AFF","medSBP",0,0,0
55,2,"AFF","medBMI",0.843912337609036,1.07923048258559,0.561638709152218
55,2,"APCA","medBMI",3.18396080596743,4.79163550296819,3.02084950059257
55,2,"APCA","direct",0,0,0
55,2,"APCA","medSBP",0,0,0
55,2,"BC","medBMI",13.9379806138943,29.7893740073222,14.1393007893071
55,2,"BC","direct",0,0,0
55,2,"BC","medSBP",0,0,0
55,2,"CC","direct",453.969238914187,483.442637059956,628.165731980129
55,2,"CC","medSBP",0,0,0
55,2,"CC","medBMI",4.67264161822745,0.000282534564680176,6.03696464820888
55,2,"CM","medBMI",5.96303474292321,5.2166613574485,4.70649251853905
55,2,"CM","direct",0,0,0
55,2,"CM","medSBP",0,0,0
55,2,"DIAB","medBMI",37.4703069515024,36.0589682587166,29.166141492752
55,2,"DIAB","medSBP",0,0,0
55,2,"DIAB","direct",0,0,0
55,2,"ECA","medSBP",0,0,0
55,2,"ECA","medBMI",0.412070372948315,0.530715926781012,0.703128356877166
55,2,"ECA","direct",0,0,0
55,2,"ENDO","direct",0,0,0
55,2,"ENDO","medSBP",0,0,0
55,2,"ENDO","medBMI",0.350463019442184,0.205937726369393,0.190639686881514
55,2,"GC","direct",0,0,0
55,2,"GC","medBMI",0.771177883638517,0.266906971664747,0.367840110463481
55,2,"GC","medSBP",0,0,0
55,2,"HHD","direct",0,0,0
55,2,"HHD","medSBP",0,0,0
55,2,"HHD","medBMI",24.8696983935781,17.6577883944546,38.6118319864332
55,2,"HSTK","medSBP",0,0,0
55,2,"HSTK","direct",23.1837004649071,39.415221217787,37.5162927847379
55,2,"HSTK","medBMI",7.37552861908689,7.01212069448635,7.30910658503185
55,2,"IHD","direct",53.2231599207308,44.4476326927387,61.641358489074
55,2,"IHD","medBMI",49.5335698354209,32.44787623721,66.9424241945452
55,2,"IHD","medSBP",0,0,0
55,2,"ISTK","medSBP",0,0,0
55,2,"ISTK","medBMI",5.88320714055465,4.37676017801573,3.33316691339492
55,2,"ISTK","direct",15.3973409207891,14.0545467792086,20.4772058610428
55,2,"KC","medBMI",6.7313983209409,9.62349923015306,14.0287322836098
55,2,"KC","medSBP",0,0,0
55,2,"KC","direct",0,0,0
55,2,"LC","medBMI",0,0,0
55,2,"LC","medSBP",0,0,0
55,2,"LC","direct",0,0,0
55,2,"LVC","direct",0,0,0
55,2,"LVC","medBMI",7.33985891979937,5.68314959736574,5.80275066611308
55,2,"LVC","medSBP",0,0,0
55,2,"MLPC","medSBP",0,0,0
55,2,"MLPC","medBMI",0,0,0
55,2,"MLPC","direct",18.6827695856364,22.401389808571,20.8537757411353
55,2,"MMC","direct",0,0,0
55,2,"MMC","medSBP",0,0,0
55,2,"MMC","medBMI",1.22468277632762,1.73574434660895,1.76136757395624
55,2,"OC","medSBP",0,0,0
55,2,"OC","medBMI",0.470590273952418,0.784072676841392,0.643133597158001
55,2,"OC","direct",0,0,0
55,2,"OSTK","medSBP",0,0,0
55,2,"OSTK","medBMI",8.69260085257671,7.49619818314807,8.34800369529031
55,2,"OSTK","direct",25.4235742479908,40.4925718329767,23.7009764988519
55,2,"OTH","medBMI",5.89776492414382,4.82301056167469,4.53477223113318
55,2,"OTH","medSBP",0,0,0
55,2,"OTH","direct",0,0,0
55,2,"PC","medSBP",0,0,0
55,2,"PC","medBMI",1.86883394167555,1.9379056879007,3.00566223614164
55,2,"PC","direct",0,0,0
55,2,"PVD","medBMI",1.10897524749188,0.843295884547093,1.42325507301579
55,2,"PVD","direct",0,0,0
55,2,"PVD","medSBP",0,0,0
55,2,"RHD","medBMI",0.430811010900955,0.450277823904005,0.301282007625229
55,2,"RHD","direct",0,0,0
55,2,"RHD","medSBP",0,0,0
55,2,"SCC","direct",0,0,0
55,2,"SCC","medBMI",0.563194280429458,0.268787653285469,0.548393490140364
55,2,"SCC","medSBP",0,0,0
55,2,"SCNC","direct",0,0,0
55,2,"SCNC","medSBP",0,0,0
55,2,"SCNC","medBMI",0,0,0
55,2,"TC","direct",0,0,0
55,2,"TC","medSBP",0,0,0
55,2,"TC","medBMI",1.36440360493448,1.03257684815035,1.61101869842258
55,2,"UC","medBMI",22.0262324446221,14.7042164358809,25.1924733395601
55,2,"UC","direct",0,0,0
55,2,"UC","medSBP",0,0,0
55,3,"AA","direct",0,0,0
55,3,"AA","medSBP",0,0,0
55,3,"AA","medBMI",0.320516174585966,0.265065641317258,0.26743462711981
55,3,"AFF","medSBP",0,0,0
55,3,"AFF","medBMI",0.201381160332782,0.103346840372846,0.177873939821828
55,3,"AFF","direct",0,0,0
55,3,"APCA","direct",0,0,0
55,3,"APCA","medBMI",0.986094643427462,0.600268823166622,0.49813360667442
55,3,"APCA","medSBP",0,0,0
55,3,"BC","direct",0,0,0
55,3,"BC","medBMI",8.36201759147677,8.80045098683361,21.3877128942485
55,3,"BC","medSBP",0,0,0
55,3,"CC","direct",336.582059743875,279.014981361788,361.843080711314
55,3,"CC","medBMI",1.14579113188342,0.2310618714152,1.22055907561795
55,3,"CC","medSBP",0,0,0
55,3,"CM","medBMI",0.921115455766017,0.531212858261889,0.930475241339608
55,3,"CM","direct",0,0,0
55,3,"CM","medSBP",0,0,0
55,3,"DIAB","medSBP",0,0,0
55,3,"DIAB","direct",0,0,0
55,3,"DIAB","medBMI",11.7937341395126,10.4665999957375,9.27512549453188
55,3,"ECA","medBMI",0.593215702363312,0.232950826617805,0.809935952445256
55,3,"ECA","medSBP",0,0,0
55,3,"ECA","direct",0,0,0
55,3,"ENDO","medBMI",0.0313924586368692,0.0536375320019398,0.0949586501989163
55,3,"ENDO","medSBP",0,0,0
55,3,"ENDO","direct",0,0,0
55,3,"GC","direct",0,0,0
55,3,"GC","medSBP",0,0,0
55,3,"GC","medBMI",0.342336029392061,0.244368679768752,0.481026071027746
55,3,"HHD","medSBP",0,0,0
55,3,"HHD","direct",0,0,0
55,3,"HHD","medBMI",4.99933810258537,2.87828831842472,4.02760176619315
55,3,"HSTK","medBMI",1.3684060233541,0.921866175449187,2.17492871469954
55,3,"HSTK","medSBP",0,0,0
55,3,"HSTK","direct",6.25416240741203,6.63712854286826,15.632999702748
55,3,"IHD","medSBP",0,0,0
55,3,"IHD","direct",11.9692505401555,10.0626882800246,15.1692242928838
55,3,"IHD","medBMI",11.3640540326932,9.69115351576383,13.6484531157438
55,3,"ISTK","medSBP",0,0,0
55,3,"ISTK","direct",4.1754343922285,3.37494899302689,4.04870085755481
55,3,"ISTK","medBMI",1.01565639587661,0.810221935789464,1.44749469571085
55,3,"KC","medBMI",8.16398888234679,3.373628367065,5.51320367022629
55,3,"KC","direct",0,0,0
55,3,"KC","medSBP",0,0,0
55,3,"LC","direct",0,0,0
55,3,"LC","medSBP",0,0,0
55,3,"LC","medBMI",0,0,0
55,3,"LVC","direct",0,0,0
55,3,"LVC","medSBP",0,0,0
55,3,"LVC","medBMI",2.76054450855074,3.68529956452902,6.78453530279127
55,3,"MLPC","medBMI",0,0,0
55,3,"MLPC","direct",5.58153430580013,6.07397867974985,10.1644742570438
55,3,"MLPC","medSBP",0,0,0
55,3,"MMC","direct",0,0,0
55,3,"MMC","medBMI",0.646712878623365,0.22406921438452,0.523310731042982
55,3,"MMC","medSBP",0,0,0
55,3,"OC","medBMI",0.529978136034192,0.115499927123313,1.2612056456102
55,3,"OC","direct",0,0,0
55,3,"OC","medSBP",0,0,0
55,3,"OSTK","medBMI",0.798621289428203,1.01156111965395,1.54484002244188
55,3,"OSTK","medSBP",0,0,0
55,3,"OSTK","direct",4.85352522148693,5.33228310319071,6.55068975313509
55,3,"OTH","medSBP",0,0,0
55,3,"OTH","medBMI",0.937724552954065,0.787769353759156,1.27436177293876
55,3,"OTH","direct",0,0,0
55,3,"PC","medBMI",0.857202385044856,0.896514086984115,0.871633372412088
55,3,"PC","medSBP",0,0,0
55,3,"PC","direct",0,0,0
55,3,"PVD","medBMI",0.23076214449845,0.122914827941732,0.284189585252048
55,3,"PVD","medSBP",0,0,0
55,3,"PVD","direct",0,0,0
55,3,"RHD","direct",0,0,0
55,3,"RHD","medSBP",0,0,0
55,3,"RHD","medBMI",0.0838718985277654,0.119436930506356,0.156582979713824
55,3,"SCC","direct",0,0,0
55,3,"SCC","medBMI",0.252175442365692,0.172242175413008,0.421675965333764
55,3,"SCC","medSBP",0,0,0
55,3,"SCNC","medSBP",0,0,0
55,3,"SCNC","medBMI",0,0,0
55,3,"SCNC","direct",0,0,0
55,3,"TC","direct",0,0,0
55,3,"TC","medBMI",1.69586606558666,0.53414550141781,0.589138242165774
55,3,"TC","medSBP",0,0,0
55,3,"UC","medSBP",0,0,0
55,3,"UC","direct",0,0,0
55,3,"UC","medBMI",7.07791399996381,15.2762722944789,8.61093417983414
55,4,"AA","medSBP",0,0,0
55,4,"AA","medBMI",0.109718339098328,0.083510457238562,0.155240135034344
55,4,"AA","direct",0,0,0
55,4,"AFF","medBMI",0.0837112579416983,0.0593985064288811,0.116112029789331
55,4,"AFF","direct",0,0,0
55,4,"AFF","medSBP",0,0,0
55,4,"APCA","direct",0,0,0
55,4,"APCA","medBMI",0.0619774705229727,0.176053017921434,1.15273661837342
55,4,"APCA","medSBP",0,0,0
55,4,"BC","medSBP",0,0,0
55,4,"BC","direct",0,0,0
55,4,"BC","medBMI",14.4968188540126,10.5805453643396,9.03974671212285
55,4,"CC","medBMI",0.580802211141564,0.647552600930509,2.51991777993964
55,4,"CC","direct",350.938387125015,324.571173614527,368.636859792448
55,4,"CC","medSBP",0,0,0
55,4,"CM","medBMI",0.240684357827444,0.285131139955724,0.367934436430587
55,4,"CM","direct",0,0,0
55,4,"CM","medSBP",0,0,0
55,4,"DIAB","medSBP",0,0,0
55,4,"DIAB","medBMI",4.11334895138022,2.32433309444786,4.90982439435646
55,4,"DIAB","direct",0,0,0
55,4,"ECA","medBMI",0.0959983765209095,0.122038074693811,0.179544230246737
55,4,"ECA","direct",0,0,0
55,4,"ECA","medSBP",0,0,0
55,4,"ENDO","direct",0,0,0
55,4,"ENDO","medBMI",0.0532622044440137,0.0305260737215197,0.0475628374940128
55,4,"ENDO","medSBP",0,0,0
55,4,"GC","direct",0,0,0
55,4,"GC","medBMI",0.323767231249514,0.197820488566834,0.126528655411869
55,4,"GC","medSBP",0,0,0
55,4,"HHD","medBMI",0.731369954551412,0.498704367757462,1.05729409596621
55,4,"HHD","medSBP",0,0,0
55,4,"HHD","direct",0,0,0
55,4,"HSTK","direct",4.93831238943713,3.92906022826425,8.01629211219166
55,4,"HSTK","medSBP",0,0,0
55,4,"HSTK","medBMI",1.00607251425856,0.617887833097114,0.880793188738971
55,4,"IHD","direct",4.99056922316669,3.55299024876007,11.3015355625299
55,4,"IHD","medBMI",3.60634005055072,2.59211836528297,4.98699231938503
55,4,"IHD","medSBP",0,0,0
55,4,"ISTK","medSBP",0,0,0
55,4,"ISTK","medBMI",0.240736492546247,0.237505273203706,0.360270992548124
55,4,"ISTK","direct",1.02795170605612,1.2065027340379,1.13875152802427
55,4,"KC","medSBP",0,0,0
55,4,"KC","medBMI",2.17173448857391,1.59232043920226,3.09754905297869
55,4,"KC","direct",0,0,0
55,4,"LC","medSBP",0,0,0
55,4,"LC","direct",0,0,0
55,4,"LC","medBMI",0,0,0
55,4,"LVC","medBMI",2.51294305730623,1.2913744105623,3.19473972436857
55,4,"LVC","direct",0,0,0
55,4,"LVC","medSBP",0,0,0
55,4,"MLPC","direct",9.02261579452273,4.54433229138902,8.88058866299298
55,4,"MLPC","medSBP",0,0,0
55,4,"MLPC","medBMI",0,0,0
55,4,"MMC","direct",0,0,0
55,4,"MMC","medBMI",0.255945953671616,0.163734720886108,0.194465939399228
55,4,"MMC","medSBP",0,0,0
55,4,"OC","medSBP",0,0,0
55,4,"OC","medBMI",0.412558026728066,0.713765740667125,0.347750604746095
55,4,"OC","direct",0,0,0
55,4,"OSTK","medBMI",0.523421124754203,0.464838082040329,0.618689206949251
55,4,"OSTK","direct",1.92605099948087,2.01199680636439,3.66598744037885
55,4,"OSTK","medSBP",0,0,0
55,4,"OTH","medBMI",0.435397133311397,0.236657574142112,0.326336654623931
55,4,"OTH","medSBP",0,0,0
55,4,"OTH","direct",0,0,0
55,4,"PC","direct",0,0,0
55,4,"PC","medBMI",0.769187712812227,0.486908894656499,0.714101027083097
55,4,"PC","medSBP",0,0,0
55,4,"PVD","direct",0,0,0
55,4,"PVD","medBMI",0.0728904089104745,0.0627530650122319,0.0476714187179125
55,4,"PVD","medSBP",0,0,0
55,4,"RHD","direct",0,0,0
55,4,"RHD","medBMI",0.10961516348997,0.0384579266276402,0.0625789251923692
55,4,"RHD","medSBP",0,0,0
55,4,"SCC","direct",0,0,0
55,4,"SCC","medBMI",0.129655471883109,0.0613003085385723,0.109876411684071
55,4,"SCC","medSBP",0,0,0
55,4,"SCNC","medSBP",0,0,0
55,4,"SCNC","medBMI",0,0,0
55,4,"SCNC","direct",0,0,0
55,4,"TC","medBMI",0.827279775419321,0.526794282964965,0.844964610343772
55,4,"TC","direct",0,0,0
55,4,"TC","medSBP",0,0,0
55,4,"UC","medBMI",11.6248790830219,7.74266518577317,12.5864012787893
55,4,"UC","medSBP",0,0,0
55,4,"UC","direct",0,0,0
65,1,"AA","medSBP",0,0,0
65,1,"AA","direct",0,0,0
65,1,"AA","medBMI",9.82447938915866,10.8634914084013,8.79293361613096
65,1,"AFF","medSBP",0,0,0
65,1,"AFF","medBMI",14.6655771629577,13.6768050819673,14.8304505891542
65,1,"AFF","direct",0,0,0
65,1,"APCA","medSBP",0,0,0
65,1,"APCA","medBMI",13.1986792338202,0.754880634472539,6.19169695746563
65,1,"APCA","direct",0,0,0
65,1,"BC","direct",0,0,0
65,1,"BC","medBMI",175.230536954018,67.7224009529254,142.698374933198
65,1,"BC","medSBP",0,0,0
65,1,"CC","medSBP",0,0,0
65,1,"CC","medBMI",43.4932357802412,20.3927446548963,16.2231237823135
65,1,"CC","direct",2097.47277622011,1866.67555493393,2158.56028002283
65,1,"CM","direct",0,0,0
65,1,"CM","medBMI",18.2038725910089,12.2971531704469,14.8634152923117
65,1,"CM","medSBP",0,0,0
65,1,"DIAB","direct",0,0,0
65,1,"DIAB","medBMI",205.793930621978,277.295857091087,176.540241681252
65,1,"DIAB","medSBP",0,0,0
65,1,"ECA","medSBP",0,0,0
65,1,"ECA","direct",0,0,0
65,1,"ECA","medBMI",22.3072973846642,30.1666041441623,24.6018609504738
65,1,"ENDO","medSBP",0,0,0
65,1,"ENDO","medBMI",1.1605605643986,1.65053003221121,1.22430531414227
65,1,"ENDO","direct",0,0,0
65,1,"GC","direct",0,0,0
65,1,"GC","medBMI",2.65138385818282,1.74424096376964,3.3504139559643
65,1,"GC","medSBP",0,0,0
65,1,"HHD","medSBP",0,0,0
65,1,"HHD","medBMI",97.69174040561,66.8867438600606,75.6902842139157
65,1,"HHD","direct",0,0,0
65,1,"HSTK","medBMI",24.7660537221239,35.2906332986636,16.8872440263154
65,1,"HSTK","direct",132.452322378606,149.796837617446,71.8212674238747
65,1,"HSTK","medSBP",0,0,0
65,1,"IHD","direct",496.01691600564,684.505466643782,459.029832278901
65,1,"IHD","medSBP",0,0,0
65,1,"IHD","medBMI",424.01141752781,398.604741713607,431.753799865667
65,1,"ISTK","direct",108.516181319223,107.325666813754,61.2512320039167
65,1,"ISTK","medBMI",28.9627331324745,18.6721191391467,25.2784837743315
65,1,"ISTK","medSBP",0,0,0
65,1,"KC","direct",0,0,0
65,1,"KC","medBMI",87.647156352611,88.2887927485599,80.8572676895084
65,1,"KC","medSBP",0,0,0
65,1,"LC","medSBP",0,0,0
65,1,"LC","direct",0,0,0
65,1,"LC","medBMI",0,0,0
65,1,"LVC","medSBP",0,0,0
65,1,"LVC","direct",0,0,0
65,1,"LVC","medBMI",44.393026654818,34.0013259107723,29.9425544163789
65,1,"MLPC","medBMI",0,0,0
65,1,"MLPC","direct",262.325652803354,265.23626272691,275.350110983895
65,1,"MLPC","medSBP",0,0,0
65,1,"MMC","direct",0,0,0
65,1,"MMC","medSBP",0,0,0
65,1,"MMC","medBMI",9.49046404551976,8.96328667836144,7.48903772242098
65,1,"OC","direct",0,0,0
65,1,"OC","medSBP",0,0,0
65,1,"OC","medBMI",5.86322517951349,3.211095818046,3.91461737907522
65,1,"OSTK","direct",235.761583375206,213.018356625087,236.942044038643
65,1,"OSTK","medBMI",52.6446765035548,51.218107379063,48.6575579422395
65,1,"OSTK","medSBP",0,0,0
65,1,"OTH","direct",0,0,0
65,1,"OTH","medBMI",31.3421502113691,29.3040812879024,20.3803136346837
65,1,"OTH","medSBP",0,0,0
65,1,"PC","direct",0,0,0
65,1,"PC","medBMI",24.1616658211985,25.8720192949496,21.8089293902056
65,1,"PC","medSBP",0,0,0
65,1,"PVD","direct",0,0,0
65,1,"PVD","medBMI",9.6828711208019,6.43645394535447,7.58108029654447
65,1,"PVD","medSBP",0,0,0
65,1,"RHD","direct",0,0,0
65,1,"RHD","medSBP",0,0,0
65,1,"RHD","medBMI",3.04149661553382,2.88398116811354,3.07512397592162
65,1,"SCC","medBMI",15.2814089118907,5.83740884756673,11.1502698688056
65,1,"SCC","direct",0,0,0
65,1,"SCC","medSBP",0,0,0
65,1,"SCNC","medBMI",0,0,0
65,1,"SCNC","direct",0,0,0
65,1,"SCNC","medSBP",0,0,0
65,1,"TC","direct",0,0,0
65,1,"TC","medSBP",0,0,0
65,1,"TC","medBMI",6.27638780963432,7.08645782968155,10.7986423070302
65,1,"UC","medBMI",115.415827263822,104.087939110434,147.2850751044
65,1,"UC","direct",0,0,0
65,1,"UC","medSBP",0,0,0
65,2,"AA","direct",0,0,0
65,2,"AA","medSBP",0,0,0
65,2,"AA","medBMI",1.40126157141782,0.845343354391751,1.36677663264731
65,2,"AFF","medSBP",0,0,0
65,2,"AFF","medBMI",1.55951186093096,1.49605024570771,1.9535357215186
65,2,"AFF","direct",0,0,0
65,2,"APCA","direct",0,0,0
65,2,"APCA","medBMI",3.75088745514916,2.03092735848135,2.12271780240485
65,2,"APCA","medSBP",0,0,0
65,2,"BC","medBMI",16.2547891796403,14.1228412584886,7.96394149129167
65,2,"BC","direct",0,0,0
65,2,"BC","medSBP",0,0,0
65,2,"CC","medBMI",4.27974166659467,1.41811189823734,1.08141891884972
65,2,"CC","direct",309.801589048292,435.973554438792,395.92691751603
65,2,"CC","medSBP",0,0,0
65,2,"CM","direct",0,0,0
65,2,"CM","medBMI",3.96013682042272,4.04604471792636,3.68382639862408
65,2,"CM","medSBP",0,0,0
65,2,"DIAB","medSBP",0,0,0
65,2,"DIAB","direct",0,0,0
65,2,"DIAB","medBMI",35.8604907853426,39.4757596388008,24.0753841559439
65,2,"ECA","medSBP",0,0,0
65,2,"ECA","direct",0,0,0
65,2,"ECA","medBMI",0.462053540807476,0.439476745129177,0.532177142728747
65,2,"ENDO","direct",0,0,0
65,2,"ENDO","medSBP",0,0,0
65,2,"ENDO","medBMI",0.241052299555071,0.254256538450882,0.178854212782989
65,2,"GC","medBMI",0.487543612900732,0.526362328575974,0.611571347577814
65,2,"GC","medSBP",0,0,0
65,2,"GC","direct",0,0,0
65,2,"HHD","medBMI",21.6240911507764,11.1825214010004,13.1978947127802
65,2,"HHD","direct",0,0,0
65,2,"HHD","medSBP",0,0,0
65,2,"HSTK","medSBP",0,0,0
65,2,"HSTK","direct",15.5561367606109,10.676050607208,21.2606499273481
65,2,"HSTK","medBMI",4.59950298513244,4.59257940198302,6.77012280025745
65,2,"IHD","direct",49.2434798085799,60.6563305024292,78.142202128451
65,2,"IHD","medBMI",32.0893781601544,45.2185862143094,38.606835444087
65,2,"IHD","medSBP",0,0,0
65,2,"ISTK","medBMI",4.65145615567258,6.47947156931699,5.6509620224839
65,2,"ISTK","medSBP",0,0,0
65,2,"ISTK","direct",23.984261673933,20.8295436172001,21.5618115597483
65,2,"KC","medSBP",0,0,0
65,2,"KC","direct",0,0,0
65,2,"KC","medBMI",4.96497540087299,6.29078281300163,5.55978093642487
65,2,"LC","direct",0,0,0
65,2,"LC","medBMI",0,0,0
65,2,"LC","medSBP",0,0,0
65,2,"LVC","medBMI",5.92760373110704,5.78509365049592,5.57277895205044
65,2,"LVC","medSBP",0,0,0
65,2,"LVC","direct",0,0,0
65,2,"MLPC","medSBP",0,0,0
65,2,"MLPC","medBMI",0,0,0
65,2,"MLPC","direct",14.7486894708144,21.5969982470794,22.9078576851114
65,2,"MMC","direct",0,0,0
65,2,"MMC","medBMI",2.55103495737386,4.64609949539471,1.4663099053133
65,2,"MMC","medSBP",0,0,0
65,2,"OC","medBMI",0.613256276040957,0.405029860515804,0.462692041937763
65,2,"OC","direct",0,0,0
65,2,"OC","medSBP",0,0,0
65,2,"OSTK","direct",47.9492199269281,39.1605672445511,58.4408930310673
65,2,"OSTK","medSBP",0,0,0
65,2,"OSTK","medBMI",8.64567929408468,9.68527231287936,12.2148584800632
65,2,"OTH","medBMI",4.21268541664535,3.77552841747388,2.1994686242144
65,2,"OTH","direct",0,0,0
65,2,"OTH","medSBP",0,0,0
65,2,"PC","medBMI",1.35061834067512,1.86103001459788,2.94227603385931
65,2,"PC","medSBP",0,0,0
65,2,"PC","direct",0,0,0
65,2,"PVD","direct",0,0,0
65,2,"PVD","medSBP",0,0,0
65,2,"PVD","medBMI",1.45475416989455,0.886658260826833,0.844531202444906
65,2,"RHD","medSBP",0,0,0
65,2,"RHD","medBMI",0.380285803694191,0.453405921429388,0.186524950478899
65,2,"RHD","direct",0,0,0
65,2,"SCC","direct",0,0,0
65,2,"SCC","medBMI",0.726505006307949,0.366016104515434,0.14463395482107
65,2,"SCC","medSBP",0,0,0
65,2,"SCNC","direct",0,0,0
65,2,"SCNC","medBMI",0,0,0
65,2,"SCNC","medSBP",0,0,0
65,2,"TC","direct",0,0,0
65,2,"TC","medBMI",0.709703653846101,0.498095574183038,0.548147585895395
65,2,"TC","medSBP",0,0,0
65,2,"UC","medBMI",17.7395936643598,12.4926767605496,7.09499535381096
65,2,"UC","direct",0,0,0
65,2,"UC","medSBP",0,0,0
65,3,"AA","direct",0,0,0
65,3,"AA","medBMI",0.122976113047065,0.0513990397732072,0.0922712816186173
65,3,"AA","medSBP",0,0,0
65,3,"AFF","medBMI",0.2289802791259,0.0806993640099037,0.142998647702216
65,3,"AFF","direct",0,0,0
65,3,"AFF","medSBP",0,0,0
65,3,"APCA","direct",0,0,0
65,3,"APCA","medBMI",0.268670344285174,0,0.498790956997307
65,3,"APCA","medSBP",0,0,0
65,3,"BC","medBMI",1.12193913686993,3.7837793930362,0.576985034746769
65,3,"BC","direct",0,0,0
65,3,"BC","medSBP",0,0,0
65,3,"CC","direct",214.873720453835,265.103437572867,257.530109249606
65,3,"CC","medSBP",0,0,0
65,3,"CC","medBMI",1.17624768026623,0.404848530988115,0.323009312585539
65,3,"CM","medBMI",0.3293368294417,0.15594543974607,0.205080115850555
65,3,"CM","medSBP",0,0,0
65,3,"CM","direct",0,0,0
65,3,"DIAB","medSBP",0,0,0
65,3,"DIAB","medBMI",4.58512034738041,3.22792403547551,5.94404502297275
65,3,"DIAB","direct",0,0,0
65,3,"ECA","medSBP",0,0,0
65,3,"ECA","direct",0,0,0
65,3,"ECA","medBMI",0.378897844544112,0.0943790875088707,0.348254300898497
65,3,"ENDO","medSBP",0,0,0
65,3,"ENDO","direct",0,0,0
65,3,"ENDO","medBMI",0.0422056995834566,0.0500608973322679,0.0154576294249034
65,3,"GC","direct",0,0,0
65,3,"GC","medBMI",0.100901920019269,0.433109634038739,0.121752799117834
65,3,"GC","medSBP",0,0,0
65,3,"HHD","medSBP",0,0,0
65,3,"HHD","direct",0,0,0
65,3,"HHD","medBMI",1.05178011870292,0.740355147241459,1.06481544852712
65,3,"HSTK","medBMI",0.535073274504192,0.208504832223014,0.468526529650766
65,3,"HSTK","direct",1.64349442155132,1.72825587035477,2.41000662248578
65,3,"HSTK","medSBP",0,0,0
65,3,"IHD","direct",10.3387494314276,4.15016158453936,7.25263382271374
65,3,"IHD","medBMI",4.22159602856294,0.801380449094281,5.58662210107416
65,3,"IHD","medSBP",0,0,0
65,3,"ISTK","medSBP",0,0,0
65,3,"ISTK","direct",2.2549429776591,0.63617445157905,2.48491413101366
65,3,"ISTK","medBMI",0.612774484888879,0.520244114486857,0.588240448243309
65,3,"KC","direct",0,0,0
65,3,"KC","medBMI",1.58495062075086,1.11489256280041,1.3236466067878
65,3,"KC","medSBP",0,0,0
65,3,"LC","medSBP",0,0,0
65,3,"LC","medBMI",0,0,0
65,3,"LC","direct",0,0,0
65,3,"LVC","medSBP",0,0,0
65,3,"LVC","direct",0,0,0
65,3,"LVC","medBMI",2.49728668482042,1.5924706995636,0.967683891723716
65,3,"MLPC","medBMI",0,0,0
65,3,"MLPC","direct",2.19020252167314,1.13754246239838,2.63149530596646
65,3,"MLPC","medSBP",0,0,0
65,3,"MMC","medBMI",0.249590586754641,0.17043929916616,0.174995090707859
65,3,"MMC","direct",0,0,0
65,3,"MMC","medSBP",0,0,0
65,3,"OC","medSBP",0,0,0
65,3,"OC","medBMI",0.145663240170966,0.0851389460441202,0.0817950203929852
