"age","race","outcome","pathway","V1","V2","V3"
55,1,"LC","medBMI",0,0,0
55,1,"LC","direct",0,0,0
55,1,"LVC","medBMI",108.458109413655,108.041001056638,160.390816076706
55,1,"LVC","medSBP",0,0,0
55,1,"LVC","direct",0,0,0
55,1,"MLPC","medSBP",0,0,0
55,1,"MLPC","medBMI",0,0,0
55,1,"MLPC","direct",452.680045065511,545.569742154788,525.902340546378
55,1,"MMC","medSBP",0,0,0
55,1,"MMC","medBMI",19.3633280399188,13.5703088502742,22.2156306565909
55,1,"MMC","direct",0,0,0
55,1,"OC","direct",0,0,0
55,1,"OC","medBMI",9.48536508587679,5.8518692764883,8.23924051133391
55,1,"OC","medSBP",0,0,0
55,1,"OSTK","medSBP",0,0,0
55,1,"OSTK","direct",246.607335825706,291.433690535394,285.039041871993
55,1,"OSTK","medBMI",53.5492072126259,53.2259350836689,58.2017692991019
55,1,"OTH","medBMI",57.6189229841795,56.6023466045736,35.1157343518958
55,1,"OTH","direct",0,0,0
55,1,"OTH","medSBP",0,0,0
55,1,"PC","medBMI",44.845196700824,54.1531847752819,62.9842297127987
55,1,"PC","direct",0,0,0
55,1,"PC","medSBP",0,0,0
55,1,"PVD","direct",0,0,0
55,1,"PVD","medBMI",11.1825584396458,8.65617282371467,7.85376785844946
55,1,"PVD","medSBP",0,0,0
55,1,"RHD","direct",0,0,0
55,1,"RHD","medSBP",0,0,0
55,1,"RHD","medBMI",3.84241820152355,3.85328323102966,4.67841196853612
55,1,"SCC","medBMI",10.3811867384303,23.0239948714509,27.8875780589005
55,1,"SCC","direct",0,0,0
55,1,"SCC","medSBP",0,0,0
55,1,"SCNC","medBMI",0,0,0
55,1,"SCNC","direct",0,0,0
55,1,"SCNC","medSBP",0,0,0
55,1,"TC","direct",0,0,0
55,1,"TC","medBMI",32.2119560010196,20.1813348074209,29.7754455677816
55,1,"TC","medSBP",0,0,0
55,1,"UC","medBMI",358.612887598923,275.895005672442,353.96203082449
55,1,"UC","medSBP",0,0,0
55,1,"UC","direct",0,0,0
55,2,"AA","direct",0,0,0
55,2,"AA","medBMI",4.96500577725987,4.45488470019397,6.43385510781668
55,2,"AA","medSBP",0,0,0
55,2,"AFF","direct",0,0,0
55,2,"AFF","medSBP",0,0,0
55,2,"AFF","medBMI",2.53502087388689,3.68078539343899,1.70909034326319
55,2,"APCA","medBMI",9.62003826564132,18.8302796200578,9.13302438310892
55,2,"APCA","direct",0,0,0
55,2,"APCA","medSBP",0,0,0
55,2,"BC","medBMI",41.972881185688,87.4815936164749,44.5475678094302
55,2,"BC","direct",0,0,0
55,2,"BC","medSBP",0,0,0
55,2,"CC","direct",453.969238914187,483.442637059956,628.165731980129
55,2,"CC","medSBP",0,0,0
55,2,"CC","medBMI",14.10315470611,0.000282534564680176,18.4906461349846
55,2,"CM","medBMI",17.8895909802533,17.8104821213013,14.3524821807197
55,2,"CM","direct",0,0,0
55,2,"CM","medSBP",0,0,0
55,2,"DIAB","medBMI",111.762953267198,111.8371756874,88.4912544325238
55,2,"DIAB","medSBP",0,0,0
55,2,"DIAB","direct",0,0,0
55,2,"ECA","medSBP",0,0,0
55,2,"ECA","medBMI",1.23747832690336,1.99199623321987,2.13988914617221
55,2,"ECA","direct",0,0,0
55,2,"ENDO","direct",0,0,0
55,2,"ENDO","medSBP",0,0,0
55,2,"ENDO","medBMI",1.05024556088154,0.724703729317056,0.587709733441606
55,2,"GC","direct",0,0,0
55,2,"GC","medBMI",2.31585992556157,0.853241548908759,1.13859984619548
55,2,"GC","medSBP",0,0,0
55,2,"HHD","direct",0,0,0
55,2,"HHD","medSBP",0,0,0
55,2,"HHD","medBMI",74.1737547906819,60.850080353827,116.797460366198
55,2,"HSTK","medSBP",0,0,0
55,2,"HSTK","direct",68.3013920909291,126.762623284898,111.135285341728
55,2,"HSTK","medBMI",22.1189473949755,22.3047750911198,22.4364180659147
55,2,"IHD","direct",159.816286615418,150.998873388639,186.639751182744
55,2,"IHD","medBMI",148.780858940187,112.040685959944,203.62830258747
55,2,"IHD","medSBP",0,0,0
55,2,"ISTK","medSBP",0,0,0
55,2,"ISTK","medBMI",17.6217813035736,14.024549957901,10.267685755769
55,2,"ISTK","direct",45.3642238494709,46.537678010724,60.8884205005974
55,2,"KC","medBMI",20.2761896158522,33.3453028007779,42.6911948745449
55,2,"KC","medSBP",0,0,0
55,2,"KC","direct",0,0,0
55,2,"LC","medBMI",0,0,0
55,2,"LC","medSBP",0,0,0
55,2,"LC","direct",0,0,0
55,2,"LVC","direct",0,0,0
55,2,"LVC","medBMI",22.0931513312702,20.30807499385,17.775498797903
55,2,"LVC","medSBP",0,0,0
55,2,"MLPC","medSBP",0,0,0
55,2,"MLPC","medBMI",0,0,0
55,2,"MLPC","direct",55.842389970527,79.47581764673,63.4504615967691
55,2,"MMC","direct",0,0,0
55,2,"MMC","medSBP",0,0,0
55,2,"MMC","medBMI",3.69652973560546,5.40840585934075,5.42871126317877
55,2,"OC","medSBP",0,0,0
55,2,"OC","medBMI",1.41784266233193,2.30681650732008,2.02736298085616
55,2,"OC","direct",0,0,0
55,2,"OSTK","medSBP",0,0,0
55,2,"OSTK","medBMI",26.0842139665626,25.677476552357,25.5162875736566
55,2,"OSTK","direct",75.0833861761608,129.066136822117,71.8264274511074
55,2,"OTH","medBMI",17.6705139596107,15.7730570914528,13.9720847498577
55,2,"OTH","medSBP",0,0,0
55,2,"OTH","direct",0,0,0
55,2,"PC","medSBP",0,0,0
55,2,"PC","medBMI",5.64208477050991,6.58703055659787,9.25704942270786
55,2,"PC","direct",0,0,0
55,2,"PVD","medBMI",3.32526490902684,2.83612325935455,4.30637107030232
55,2,"PVD","direct",0,0,0
55,2,"PVD","medSBP",0,0,0
55,2,"RHD","medBMI",1.29084054607174,1.50573578836784,0.920080677299156
55,2,"RHD","direct",0,0,0
55,2,"RHD","medSBP",0,0,0
55,2,"SCC","direct",0,0,0
55,2,"SCC","medBMI",1.69275134786419,0.865413787335274,1.6603578050231
55,2,"SCC","medSBP",0,0,0
55,2,"SCNC","direct",0,0,0
55,2,"SCNC","medSBP",0,0,0
55,2,"SCNC","medBMI",0,0,0
55,2,"TC","direct",0,0,0
55,2,"TC","medSBP",0,0,0
55,2,"TC","medBMI",4.10966446620722,3.22779139157713,5.01819861457367
55,2,"UC","medBMI",65.8422213849213,43.081745166298,78.7006573755639
55,2,"UC","direct",0,0,0
55,2,"UC","medSBP",0,0,0
55,3,"AA","direct",0,0,0
55,3,"AA","medSBP",0,0,0
55,3,"AA","medBMI",1.69617276361846,2.17704949187034,1.28614337302205
55,3,"AFF","medSBP",0,0,0
55,3,"AFF","medBMI",0.985772075758591,0.71788765211373,0.783684659462915
55,3,"AFF","direct",0,0,0
55,3,"APCA","direct",0,0,0
55,3,"APCA","medBMI",6.92685326721572,6.16863378877219,2.71926918318613
55,3,"APCA","medSBP",0,0,0
55,3,"BC","direct",0,0,0
55,3,"BC","medBMI",31.5538183004152,34.1076741220526,71.0901476359133
55,3,"BC","medSBP",0,0,0
55,3,"CC","direct",336.582059743875,279.014981361788,361.843080711314
55,3,"CC","medBMI",5.17487551310864,0.69034310157604,3.97503478067838
55,3,"CC","medSBP",0,0,0
55,3,"CM","medBMI",5.38910686751592,3.21052271023518,4.14285229450586
55,3,"CM","direct",0,0,0
55,3,"CM","medSBP",0,0,0
55,3,"DIAB","medSBP",0,0,0
55,3,"DIAB","direct",0,0,0
55,3,"DIAB","medBMI",60.4904778177636,59.43469880712,41.3188033049323
55,3,"ECA","medBMI",3.65237265131795,2.08315125305953,4.0563565735672
55,3,"ECA","medSBP",0,0,0
55,3,"ECA","direct",0,0,0
55,3,"ENDO","medBMI",0.182822778805027,0.371953133765361,0.408288425255997
55,3,"ENDO","medSBP",0,0,0
55,3,"ENDO","direct",0,0,0
55,3,"GC","direct",0,0,0
55,3,"GC","medSBP",0,0,0
55,3,"GC","medBMI",1.57187188180767,1.05077563422362,1.75509493354377
55,3,"HHD","medSBP",0,0,0
55,3,"HHD","direct",0,0,0
55,3,"HHD","medBMI",22.6483208506447,22.3999582747555,17.107131432798
55,3,"HSTK","medBMI",8.01688211218163,7.08217162321803,10.6765399965736
55,3,"HSTK","medSBP",0,0,0
55,3,"HSTK","direct",32.4085080624777,35.783946134244,65.4185934089798
55,3,"IHD","medSBP",0,0,0
55,3,"IHD","direct",66.0180013192542,64.848795600756,66.3205316592736
55,3,"IHD","medBMI",67.1385048176711,73.619663421308,67.5390246710631
55,3,"ISTK","medSBP",0,0,0
55,3,"ISTK","direct",21.0842719083611,17.2215538157396,17.8767524154027
55,3,"ISTK","medBMI",5.33636019923426,5.15026478967677,6.34033203939756
55,3,"KC","medBMI",40.9212874644608,18.396600664494,21.0814976786176
55,3,"KC","direct",0,0,0
55,3,"KC","medSBP",0,0,0
55,3,"LC","direct",0,0,0
55,3,"LC","medSBP",0,0,0
55,3,"LC","medBMI",0,0,0
55,3,"LVC","direct",0,0,0
55,3,"LVC","medSBP",0,0,0
55,3,"LVC","medBMI",14.0042366666629,27.164980567383,31.0668861685372
55,3,"MLPC","medBMI",0,0,0
55,3,"MLPC","direct",31.317868445303,46.2539812849646,46.1863593981452
55,3,"MLPC","medSBP",0,0,0
55,3,"MMC","direct",0,0,0
55,3,"MMC","medBMI",3.03190619154072,1.78078946035434,2.13146452936033
55,3,"MMC","medSBP",0,0,0
55,3,"OC","medBMI",2.00115598282064,0.448424817104489,4.19825270297965
55,3,"OC","direct",0,0,0
55,3,"OC","medSBP",0,0,0
55,3,"OSTK","medBMI",4.08392614870554,6.08740624223141,6.10606841630973
55,3,"OSTK","medSBP",0,0,0
55,3,"OSTK","direct",21.5701490121228,27.865187531452,27.8149088283454
55,3,"OTH","medSBP",0,0,0
55,3,"OTH","medBMI",4.2809428999353,4.63864972752071,5.31935302640796
55,3,"OTH","direct",0,0,0
55,3,"PC","medBMI",4.87844176153296,5.41009698185644,3.46468159603188
55,3,"PC","medSBP",0,0,0
55,3,"PC","direct",0,0,0
55,3,"PVD","medBMI",1.35255926385971,0.741463285535311,1.22144831229568
55,3,"PVD","medSBP",0,0,0
55,3,"PVD","direct",0,0,0
55,3,"RHD","direct",0,0,0
55,3,"RHD","medSBP",0,0,0
55,3,"RHD","medBMI",0.382486367539253,0.650876819777911,0.652332080701818
55,3,"SCC","direct",0,0,0
55,3,"SCC","medBMI",1.42864503344005,0.94024933948945,2.03378590322771
55,3,"SCC","medSBP",0,0,0
55,3,"SCNC","medSBP",0,0,0
55,3,"SCNC","medBMI",0,0,0
55,3,"SCNC","direct",0,0,0
55,3,"TC","direct",0,0,0
55,3,"TC","medBMI",6.97769004304184,2.55809901895716,2.25286170450993
55,3,"TC","medSBP",0,0,0
55,3,"UC","medSBP",0,0,0
55,3,"UC","direct",0,0,0
55,3,"UC","medBMI",26.62831255056,58.6791520956622,28.5923625248933
55,4,"AA","medSBP",0,0,0
55,4,"AA","medBMI",0.735606958348732,0.644109639107427,0.698862669784401
55,4,"AA","direct",0,0,0
55,4,"AFF","medBMI",0.540269138232809,0.573663380950405,0.522260215062325
55,4,"AFF","direct",0,0,0
55,4,"AFF","medSBP",0,0,0
55,4,"APCA","direct",0,0,0
55,4,"APCA","medBMI",0.566588024201337,2.61020835751722,5.8222647011791
55,4,"APCA","medSBP",0,0,0
55,4,"BC","medSBP",0,0,0
55,4,"BC","direct",0,0,0
55,4,"BC","medBMI",53.5358879856422,46.8218325149042,33.807427133495
55,4,"CC","medBMI",4.97358892189171,3.92057949730172,11.2128082593995
55,4,"CC","direct",350.938387125015,324.571173614527,368.636859792448
55,4,"CC","medSBP",0,0,0
55,4,"CM","medBMI",1.15421701634786,2.06614477994109,1.6896675890086
55,4,"CM","direct",0,0,0
55,4,"CM","medSBP",0,0,0
55,4,"DIAB","medSBP",0,0,0
55,4,"DIAB","medBMI",22.8184630056381,19.3812535491853,21.0447990475624
55,4,"DIAB","direct",0,0,0
55,4,"ECA","medBMI",0.848512876644357,1.42000994483626,0.874124416333995
55,4,"ECA","direct",0,0,0
55,4,"ECA","medSBP",0,0,0
55,4,"ENDO","direct",0,0,0
55,4,"ENDO","medBMI",0.269180845410628,0.234862486429811,0.205673333843695
55,4,"ENDO","medSBP",0,0,0
55,4,"GC","direct",0,0,0
55,4,"GC","medBMI",1.48405691378233,1.10685345953137,0.526215392071006
55,4,"GC","medSBP",0,0,0
55,4,"HHD","medBMI",4.12851235301596,3.87256611418805,4.95938368232876
55,4,"HHD","medSBP",0,0,0
55,4,"HHD","direct",0,0,0
55,4,"HSTK","direct",23.9161273210651,24.0981356087195,32.1778246487052
55,4,"HSTK","medSBP",0,0,0
55,4,"HSTK","medBMI",4.51593757604269,4.57662308027742,3.68015746496831
55,4,"IHD","direct",31.6309142844432,36.1985664470486,50.3266656356583
55,4,"IHD","medBMI",23.4536133120328,25.9114700614055,22.9253056580982
55,4,"IHD","medSBP",0,0,0
55,4,"ISTK","medSBP",0,0,0
55,4,"ISTK","medBMI",1.4795473329845,1.81592102445626,1.50068311667668
55,4,"ISTK","direct",5.56275132872602,7.59149257052429,5.05660619901274
55,4,"KC","medSBP",0,0,0
55,4,"KC","medBMI",12.0636404317391,11.4833169150415,14.114770168844
55,4,"KC","direct",0,0,0
55,4,"LC","medSBP",0,0,0
55,4,"LC","direct",0,0,0
55,4,"LC","medBMI",0,0,0
55,4,"LVC","medBMI",14.0945944200124,15.0233074138522,14.6124294992685
55,4,"LVC","direct",0,0,0
55,4,"LVC","medSBP",0,0,0
55,4,"MLPC","direct",56.3104842270693,36.307132725246,39.1035471260993
55,4,"MLPC","medSBP",0,0,0
55,4,"MLPC","medBMI",0,0,0
55,4,"MMC","direct",0,0,0
55,4,"MMC","medBMI",1.32803735184892,1.10614356356575,0.904376129971104
55,4,"MMC","medSBP",0,0,0
55,4,"OC","medSBP",0,0,0
55,4,"OC","medBMI",1.52624095152109,3.16032975694959,1.301825411608
55,4,"OC","direct",0,0,0
55,4,"OSTK","medBMI",3.02381074424496,3.62109867552691,2.64992668967249
55,4,"OSTK","direct",10.8369158049705,14.5001907695166,15.3713884140569
55,4,"OSTK","medSBP",0,0,0
55,4,"OTH","medBMI",2.2531794001765,1.45533995177081,1.29772458471251
55,4,"OTH","medSBP",0,0,0
55,4,"OTH","direct",0,0,0
55,4,"PC","direct",0,0,0
55,4,"PC","medBMI",3.47513566915467,3.72826096593298,3.23218875344509
55,4,"PC","medSBP",0,0,0
55,4,"PVD","direct",0,0,0
55,4,"PVD","medBMI",0.376307131095143,0.393924105927103,0.201285238432321
55,4,"PVD","medSBP",0,0,0
55,4,"RHD","direct",0,0,0
55,4,"RHD","medBMI",0.449946640909846,0.331904305271595,0.269630391841615
55,4,"RHD","medSBP",0,0,0
55,4,"SCC","direct",0,0,0
55,4,"SCC","medBMI",0.67089980862403,0.443067151189519,0.482418845668735
55,4,"SCC","medSBP",0,0,0
55,4,"SCNC","medSBP",0,0,0
55,4,"SCNC","medBMI",0,0,0
55,4,"SCNC","direct",0,0,0
55,4,"TC","medBMI",3.46561091449506,2.51160315428839,3.38531737408572
55,4,"TC","direct",0,0,0
55,4,"TC","medSBP",0,0,0
55,4,"UC","medBMI",42.6600509458817,34.1116134708131,46.7279583911877
55,4,"UC","medSBP",0,0,0
55,4,"UC","direct",0,0,0
65,1,"AA","medSBP",0,0,0
65,1,"AA","direct",0,0,0
65,1,"AA","medBMI",25.585506045889,28.4301378069403,23.5857320620438
65,1,"AFF","medSBP",0,0,0
65,1,"AFF","medBMI",38.5023908388834,36.6606091959412,40.0407882025829
65,1,"AFF","direct",0,0,0
65,1,"APCA","medSBP",0,0,0
65,1,"APCA","medBMI",34.1741759722592,1.8908982198701,15.9327481837229
65,1,"APCA","direct",0,0,0
65,1,"BC","direct",0,0,0
65,1,"BC","medBMI",470.608765143156,210.08814961814,424.615560090197
65,1,"BC","medSBP",0,0,0
65,1,"CC","medSBP",0,0,0
65,1,"CC","medBMI",116.033668835096,52.7247918321774,48.332227251908
65,1,"CC","direct",2097.47277622011,1866.67555493393,2158.56028002283
65,1,"CM","direct",0,0,0
65,1,"CM","medBMI",47.4311844223841,33.9895459883265,40.5757092405456
65,1,"CM","medSBP",0,0,0
65,1,"DIAB","direct",0,0,0
65,1,"DIAB","medBMI",530.841802610068,713.241135646449,480.135136216959
65,1,"DIAB","medSBP",0,0,0
65,1,"ECA","medSBP",0,0,0
65,1,"ECA","direct",0,0,0
65,1,"ECA","medBMI",57.7362399343818,76.4330653493439,64.0475461624716
65,1,"ENDO","medSBP",0,0,0
65,1,"ENDO","medBMI",3.04776221256389,4.37511222810735,3.34731700907172
65,1,"ENDO","direct",0,0,0
65,1,"GC","direct",0,0,0
65,1,"GC","medBMI",7.00286766192993,5.06138700345907,9.41296721761264
65,1,"GC","medSBP",0,0,0
65,1,"HHD","medSBP",0,0,0
65,1,"HHD","medBMI",253.225599221233,181.513682635549,197.526273115002
65,1,"HHD","direct",0,0,0
65,1,"HSTK","medBMI",64.860201154001,97.1594635272006,46.8251589557702
65,1,"HSTK","direct",342.60858945782,404.35232635575,198.41805556792
65,1,"HSTK","medSBP",0,0,0
65,1,"IHD","direct",1298.85801949617,1746.7086039919,1218.65450184715
65,1,"IHD","medSBP",0,0,0
65,1,"IHD","medBMI",1100.88467242579,1050.18216850155,1157.56509794349
65,1,"ISTK","direct",278.845223841695,289.699859760063,165.372714784018
65,1,"ISTK","medBMI",75.9795533471151,51.0042490344707,68.8894491065569
65,1,"ISTK","medSBP",0,0,0
65,1,"KC","direct",0,0,0
65,1,"KC","medBMI",228.622560722075,234.937648058375,215.130567747118
65,1,"KC","medSBP",0,0,0
65,1,"LC","medSBP",0,0,0
65,1,"LC","direct",0,0,0
65,1,"LC","medBMI",0,0,0
65,1,"LVC","medSBP",0,0,0
65,1,"LVC","direct",0,0,0
65,1,"LVC","medBMI",115.166988826381,86.9532125892237,80.2037762122303
65,1,"MLPC","medBMI",0,0,0
65,1,"MLPC","direct",676.811289939043,675.015293235014,723.840050626871
65,1,"MLPC","medSBP",0,0,0
65,1,"MMC","direct",0,0,0
65,1,"MMC","medSBP",0,0,0
65,1,"MMC","medBMI",24.8095483878153,24.2646120948749,20.9328091393507
65,1,"OC","direct",0,0,0
65,1,"OC","medSBP",0,0,0
65,1,"OC","medBMI",15.7691667911818,9.96575611950308,11.6669381648898
65,1,"OSTK","direct",602.860800420354,575.884476158763,622.013144785039
65,1,"OSTK","medBMI",137.145872149053,137.555261010642,132.355740001392
65,1,"OSTK","medSBP",0,0,0
65,1,"OTH","direct",0,0,0
65,1,"OTH","medBMI",81.6473309555914,81.7281417090298,58.3565587156708
65,1,"OTH","medSBP",0,0,0
65,1,"PC","direct",0,0,0
65,1,"PC","medBMI",63.6636308554184,71.1808115518028,59.8823114193716
65,1,"PC","medSBP",0,0,0
65,1,"PVD","direct",0,0,0
65,1,"PVD","medBMI",25.2336439277644,16.7441575313453,20.5344142726892
65,1,"PVD","medSBP",0,0,0
65,1,"RHD","direct",0,0,0
65,1,"RHD","medSBP",0,0,0
65,1,"RHD","medBMI",8.01072056809521,7.94435958537556,8.47932298943819
65,1,"SCC","medBMI",39.5382430705625,15.0336266064399,29.0756332759722
65,1,"SCC","direct",0,0,0
65,1,"SCC","medSBP",0,0,0
65,1,"SCNC","medBMI",0,0,0
65,1,"SCNC","direct",0,0,0
65,1,"SCNC","medSBP",0,0,0
65,1,"TC","direct",0,0,0
65,1,"TC","medSBP",0,0,0
65,1,"TC","medBMI",16.661083952906,19.9356754457204,30.5984686035956
65,1,"UC","medBMI",308.455722535231,320.512313908083,434.515939445117
65,1,"UC","direct",0,0,0
65,1,"UC","medSBP",0,0,0
65,2,"AA","direct",0,0,0
65,2,"AA","medSBP",0,0,0
65,2,"AA","medBMI",4.88838870804376,2.88118624763767,4.35178347820947
65,2,"AFF","medSBP",0,0,0
65,2,"AFF","medBMI",5.17506204893437,5.03610520361669,6.25580595987681
65,2,"AFF","direct",0,0,0
65,2,"APCA","direct",0,0,0
65,2,"APCA","medBMI",11.7427200427431,6.69572179337024,6.48804990085617
65,2,"APCA","medSBP",0,0,0
65,2,"BC","medBMI",60.8713398963146,50.098671624861,28.3594449537118
65,2,"BC","direct",0,0,0
65,2,"BC","medSBP",0,0,0
65,2,"CC","medBMI",13.4806108994004,4.93748293780766,3.68932748681901
65,2,"CC","direct",309.801589048292,435.973554438792,395.92691751603
65,2,"CC","medSBP",0,0,0
65,2,"CM","direct",0,0,0
65,2,"CM","medBMI",13.0516321294296,13.5394215622993,11.6908109253329
65,2,"CM","medSBP",0,0,0
65,2,"DIAB","medSBP",0,0,0
65,2,"DIAB","direct",0,0,0
65,2,"DIAB","medBMI",119.172127632295,132.757548847949,77.9904644134326
65,2,"ECA","medSBP",0,0,0
65,2,"ECA","direct",0,0,0
65,2,"ECA","medBMI",1.48623801755391,1.44554928470267,1.6243451366493
65,2,"ENDO","direct",0,0,0
65,2,"ENDO","medSBP",0,0,0
65,2,"ENDO","medBMI",0.797615509085412,0.857504675282988,0.596100148458544
65,2,"GC","medBMI",1.69766851846343,1.80061526739372,1.99644038559839
65,2,"GC","medSBP",0,0,0
65,2,"GC","direct",0,0,0
65,2,"HHD","medBMI",71.1880379990789,37.8474361636681,43.4215474277971
65,2,"HHD","direct",0,0,0
65,2,"HHD","medSBP",0,0,0
65,2,"HSTK","medSBP",0,0,0
65,2,"HSTK","direct",52.3137973347718,36.8156601490975,64.1135652841799
65,2,"HSTK","medBMI",15.5262476744869,15.6674675390958,22.1392547034251
65,2,"IHD","direct",165.493402940889,202.586717588599,249.442299067603
65,2,"IHD","medBMI",107.154894269937,152.925304784127,125.499731886598
65,2,"IHD","medSBP",0,0,0
65,2,"ISTK","medBMI",15.3997815112996,22.0778145324007,18.3731177653113
65,2,"ISTK","medSBP",0,0,0
65,2,"ISTK","direct",79.0246488511352,69.3195988560833,68.7308960355054
65,2,"KC","medSBP",0,0,0
65,2,"KC","direct",0,0,0
65,2,"KC","medBMI",16.7373982258848,21.2777039727316,17.9475014624042
65,2,"LC","direct",0,0,0
65,2,"LC","medBMI",0,0,0
65,2,"LC","medSBP",0,0,0
65,2,"LVC","medBMI",18.9569617102012,19.2927389003087,17.93725609746
65,2,"LVC","medSBP",0,0,0
65,2,"LVC","direct",0,0,0
65,2,"MLPC","medSBP",0,0,0
65,2,"MLPC","medBMI",0,0,0
65,2,"MLPC","direct",47.7108977085284,70.7396103246691,70.7171070649188
65,2,"MMC","direct",0,0,0
65,2,"MMC","medBMI",8.29113997722429,16.0048232924223,4.88450352006013
65,2,"MMC","medSBP",0,0,0
65,2,"OC","medBMI",2.30004119389298,1.43942705625099,1.64792851596416
65,2,"OC","direct",0,0,0
65,2,"OC","medSBP",0,0,0
65,2,"OSTK","direct",156.348348821024,128.020957026159,181.842907506397
65,2,"OSTK","medSBP",0,0,0
65,2,"OSTK","medBMI",29.1665970373196,32.6345000572025,39.8022079412653
65,2,"OTH","medBMI",14.9095377816442,13.0901757395721,7.00143976772808
65,2,"OTH","direct",0,0,0
65,2,"OTH","medSBP",0,0,0
65,2,"PC","medBMI",4.64204874614207,6.40277781238049,9.58523638085177
65,2,"PC","medSBP",0,0,0
65,2,"PC","direct",0,0,0
65,2,"PVD","direct",0,0,0
65,2,"PVD","medSBP",0,0,0
65,2,"PVD","medBMI",4.85042688626504,3.06166934284198,2.79686886209962
65,2,"RHD","medSBP",0,0,0
65,2,"RHD","medBMI",1.34477836555967,1.57043802418686,0.622068426335421
65,2,"RHD","direct",0,0,0
65,2,"SCC","direct",0,0,0
65,2,"SCC","medBMI",2.3326206017146,1.26428211106375,0.463941103046537
65,2,"SCC","medSBP",0,0,0
65,2,"SCNC","direct",0,0,0
65,2,"SCNC","medBMI",0,0,0
65,2,"SCNC","medSBP",0,0,0
65,2,"TC","direct",0,0,0
65,2,"TC","medBMI",2.60186787321901,1.7284715230065,1.84379735303418
65,2,"TC","medSBP",0,0,0
65,2,"UC","medBMI",65.6565985169181,44.0600894389565,25.1594621994852
65,2,"UC","direct",0,0,0
65,2,"UC","medSBP",0,0,0
65,3,"AA","direct",0,0,0
65,3,"AA","medBMI",1.22023830113578,1.20781824408071,1.06386815722187
65,3,"AA","medSBP",0,0,0
65,3,"AFF","medBMI",2.22586878891654,1.52256184251868,1.63947719086896
65,3,"AFF","direct",0,0,0
65,3,"AFF","medSBP",0,0,0
65,3,"APCA","direct",0,0,0
65,3,"APCA","medBMI",2.46605977274158,0.456939515039972,4.80463286327313
65,3,"APCA","medSBP",0,0,0
65,3,"BC","medBMI",13.5811617323981,24.3349322897958,11.6026579885201
65,3,"BC","direct",0,0,0
65,3,"BC","medSBP",0,0,0
65,3,"CC","direct",214.873720453835,265.103437572867,257.530109249606
65,3,"CC","medSBP",0,0,0
65,3,"CC","medBMI",11.3057415582004,11.334679436266,4.96691107273818
65,3,"CM","medBMI",3.29257424342037,2.94817636442064,2.30029877171365
65,3,"CM","medSBP",0,0,0
65,3,"CM","direct",0,0,0
65,3,"DIAB","medSBP",0,0,0
65,3,"DIAB","medBMI",45.5157387543672,47.4970974841229,63.9015936255818
65,3,"DIAB","direct",0,0,0
65,3,"ECA","medSBP",0,0,0
65,3,"ECA","direct",0,0,0
65,3,"ECA","medBMI",3.61387419866034,4.31649755591228,3.62976299428101
65,3,"ENDO","medSBP",0,0,0
65,3,"ENDO","direct",0,0,0
65,3,"ENDO","medBMI",0.411662271774803,0.427851142153427,0.276554738212716
65,3,"GC","direct",0,0,0
65,3,"GC","medBMI",1.04234377892239,3.11013603086231,1.90953624728999
65,3,"GC","medSBP",0,0,0
65,3,"HHD","medSBP",0,0,0
65,3,"HHD","direct",0,0,0
65,3,"HHD","medBMI",10.5060198716188,12.8511326083237,11.2553649156297
65,3,"HSTK","medBMI",5.392659171632,2.89364748906575,6.45824481220141
65,3,"HSTK","direct",18.0270077473013,20.0863589882464,28.4069872908606
65,3,"HSTK","medSBP",0,0,0
65,3,"IHD","direct",102.473795072101,93.5007279943118,78.8922747575017
65,3,"IHD","medBMI",43.2291715933318,32.3535707716578,64.411626340756
65,3,"IHD","medSBP",0,0,0
65,3,"ISTK","medSBP",0,0,0
65,3,"ISTK","direct",22.8415730595781,18.2792898332589,26.5512922503489
65,3,"ISTK","medBMI",6.17192764427715,6.0320528879882,7.42926143901961
65,3,"KC","direct",0,0,0
65,3,"KC","medBMI",16.5340533284167,13.6898573888918,15.3239702719706
65,3,"KC","medSBP",0,0,0
65,3,"LC","medSBP",0,0,0
65,3,"LC","medBMI",0,0,0
65,3,"LC","direct",0,0,0
65,3,"LVC","medSBP",0,0,0
65,3,"LVC","direct",0,0,0
65,3,"LVC","medBMI",24.4195914253482,21.431426979247,11.5180669016821
65,3,"MLPC","medBMI",0,0,0
65,3,"MLPC","direct",20.5802383055818,30.808733389389,29.6874651876481
65,3,"MLPC","medSBP",0,0,0
65,3,"MMC","medBMI",2.78289110119858,1.79092044946204,2.21166482393594
65,3,"MMC","direct",0,0,0
65,3,"MMC","medSBP",0,0,0
65,3,"OC","medSBP",0,0,0
65,3,"OC","medBMI",1.76082782234077,0.549018602132546,1.64102600216976
65,3,"OC","direct",0,0,0
65,3,"OSTK","medSBP",0,0,0
65,3,"OSTK","medBMI",5.5010258348549,9.99827555479077,10.799810711858
65,3,"OSTK","direct",28.3540763412811,33.5725032386647,47.9193602717729
65,3,"OTH","medSBP",0,0,0
65,3,"OTH","medBMI",3.35556738414713,2.96676582621232,6.33555154332443
65,3,"OTH","direct",0,0,0
65,3,"PC","medSBP",0,0,0
65,3,"PC","direct",0,0,0
65,3,"PC","medBMI",5.10529617741715,6.44401871997338,4.96859508738438
65,3,"PVD","medSBP",0,0,0
