age,female,race,outcome,disease_type,disease_type1,disease_type2,disease_type3,pathway,riskfactor,V1,V2,V3
75,1,1,SCNC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,2,SCNC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,2,SCNC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,1,2,SCNC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,3,SCNC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,3,SCNC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,1,3,SCNC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,4,SCNC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,4,SCNC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,1,4,SCNC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0012889809260028726,7.582081898853425e-4,6.753118502370193e-4
25,0,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,4.4720077614199207e-4,7.785280762313821e-4,8.826452094926171e-4
25,0,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,2.7568115811423704e-4,4.3894607710995986e-4,5.919997138097374e-4
25,0,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,4.786430281873453e-4,5.929132054044891e-4,6.353011243933869e-4
25,0,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,4.4843282337562784e-4,0.0016585043041281358,0.0011217467820505195
35,0,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0011415731254037066,0.0015587961103930988,0.0013788659694810388
35,0,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,5.190286916560591e-4,6.092301661070744e-6,9.170274381617453e-5
35,0,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,3.011582837774232e-5,4.017050844950956e-4,0
35,0,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,9.993000885466763e-4,0.0011006501505389605,9.999459365153637e-4
45,0,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0013693748836693211,0.0010361752722282706,0.0012539965274843434
45,0,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,4.984524300961554e-4,0,9.335291404926878e-6
45,0,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,9.036709589575412e-4,0.001083493289067797,0.0017696831867836961
45,0,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0013915791101744746,7.88654606069793e-4,9.893170002581925e-4
55,0,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,9.084315196817285e-4,7.499774609640395e-4,0.0019731087244502232
55,0,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,5.173146938349274e-4,2.187178246489079e-4,3.9581317789204746e-4
55,0,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,2.1546160876736593e-4,5.4157851689043445e-5,5.155379070568072e-4
55,0,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0010913020404304025,0.0015700569167025993,0.001732963644081212
65,0,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,6.150199586935381e-4,0.001108075771980723,0.0010517307305820303
65,0,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,1.5587064866320327e-4,0,2.5956445390964365e-4
65,0,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,9.475211683941936e-5,9.457214982552212e-5,0
65,0,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,9.773536448400232e-4,0.0020867317655267953,3.954511323004655e-4
75,0,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,4.968961786107661e-4,3.7102377412627e-4,8.055089772784257e-4
75,0,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,0,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,5.771079596104504e-4,8.096950320998667e-4,3.0422731020781594e-4
75,0,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,9.99706627666315e-4,0.0013751115465713342,5.913932176935629e-4
25,1,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,7.380133300602189e-4,5.800691087635503e-4,4.962353761161418e-4
25,1,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,6.74283886875423e-4,6.512915162398673e-4,4.494219812568771e-4
25,1,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,5.987655151320774e-4,8.09615951811068e-4,9.81925127022732e-4
25,1,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,8.867782441070036e-4,5.532173028098276e-4,0.003212290422553801
35,1,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,6.822580135316794e-4,6.51713705739919e-4,0.0015520439532548367
35,1,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,2.3075253304590917e-4,2.1340831343043048e-4,1.1298721968170934e-4
35,1,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,5.559190149660477e-4,0.0012748279773921883,0.0012085029831670835
45,1,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0018160069662074023,0.0019215968097667595,0.001659139902061812
45,1,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0011345339808870774,0.0011926420017060826,0.0010506526281411721
45,1,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,5.456861263367647e-4,2.5298598899468037e-4,6.85182751870112e-4
45,1,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,6.907116531681732e-4,0.0012602909630826087,8.070290567452176e-4
55,1,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.001377439172446731,7.330710206563825e-4,0.00125471914928437
55,1,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0017216542599354577,0.0011991216295451966,0.0017573516084958458
55,1,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0014531693852307917,4.2342369233694393e-4,4.7503284427802614e-4
55,1,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,7.298478375190788e-4,5.25605901460264e-4,6.399610334457867e-4
55,1,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.001117931333949795,0.0010235845833929359,0.001824985275615846
65,1,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0012274169388359524,7.52790704311261e-4,8.286516588928307e-4
65,1,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,9.910479440435415e-5,3.579450651716073e-4,1.4215313617162612e-4
65,1,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,8.010972453699043e-4,2.362829402056779e-4,9.630801073288392e-4
75,1,1,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,1,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,9.596833876758252e-4,4.6188897182328854e-4,5.05096129172969e-4
75,1,1,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,2,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,2,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,2.1875351380013327e-4,0.0021853833905357504
75,1,2,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,3,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,3,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,6.830568463340431e-4,0.0012144374052677237,3.2004215356220265e-4
75,1,3,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,4,TC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,4,TC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,4,TC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,1.0086589149628671e-4,4.2779658382518176e-4,1.9133568460853005e-4
25,0,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,0,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,0,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,0,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,0,4,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,0,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,0,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,0,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,0,4,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,0,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,0,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,0,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,0,4,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
55,0,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
55,0,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
55,0,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
55,0,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,4,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,0,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,0,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,0,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,0,4,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,0,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,0,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,0,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,0,4,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.006632370168730645,0.01055698797967202,0.00463685013797475
25,1,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.013168164407342663,0.005503321434294256,0.0073267888188993284
25,1,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.005518693161765119,0.003513267393616478,0.004931438994812862
25,1,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.004709149324079388,0.0063191179810532455,0.009967760028495289
25,1,4,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.007039303574455313,0.011975101599460854,0.011438962762659355
35,1,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0072602614182471865,0.006376215785299463,0.01543300333755138
35,1,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0017748279763316016,0.002458092944992711,0.0016506368573493428
35,1,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.009543526943178206,0.009656611638339568,0.008737568485819096
35,1,4,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.014136601726602535,0.010423187445387162,0.011595763746452919
45,1,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.013013648315002948,0.007371349140250872,0.008338896253725688
45,1,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0038347750214453424,0.004522328466870687,0.0048594422621916974
45,1,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,4,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.005766487083630921,0.008134318872793955,0.006248837122168801
55,1,1,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,1,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.008597497549691108,0.005596942713566595,0.007647912686012032
55,1,1,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,2,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,2,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.00862653506684176,0.005573980326386456,0.00919083187447273
55,1,2,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,3,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,3,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0030262516880721606,0.006573219933657141,0.0037557790090071296
55,1,3,UC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,4,UC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,4,UC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.005834975395830835,0.003421278088655849,0.005698545858422882
