"age","female","outcome","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
55,0,"ISTK","medBMI","leg_tot",10.5118319930098,3.34884682342176,9.13189893850152,8.12636498317285,14.0702420991789,0.00625236467434003,0.00195426698915084,0.00556113375441229,0.0047788290089419,0.00831344662167676,0.556113375441229,0.47788290089419,0.831344662167676,0.0464236481436199,0.0147895901229008,0.040329417696744,0.0358886547003717,0.0621387374667126
55,0,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"KC","medBMI","leg_tot",48.4613222811347,9.11696157103385,46.7416644864857,40.647399687115,57.7369540006061,0.00379072997456184,0.000767518122340469,0.00360846710108895,0.00315463528611716,0.00458174810545847,0.360846710108895,0.315463528611716,0.458174810545847,0.21402086483593,0.0402634494533424,0.206426300116925,0.179512056726413,0.254985052956601
55,0,"KC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"KC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LVC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LVC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LVC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LVC","medBMI","leg_tot",40.0571248870178,6.78606356429163,38.0878542311518,34.6542107502624,47.1339190812592,0.00418654326358924,0.000725707395447057,0.00396775874710015,0.0036140171182922,0.00494503624790201,0.396775874710015,0.36140171182922,0.494503624790201,0.176905212396521,0.0299694503677765,0.168208276592347,0.153044197018639,0.208158623207952
55,0,"LVC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"LVC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MLPC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MLPC","direct","leg_tot",122.995549622834,24.7537755465592,110.40156457877,107.237611080157,149.458375452965,0.00811358126369268,0.00153470417204085,0.00732532413199751,0.00714279665316394,0.00975438443616232,0.732532413199751,0.714279665316394,0.975438443616232,0.543188106765648,0.10932067473717,0.487568997670257,0.473595956238465,0.660056500023913
55,0,"MLPC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MLPC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MLPC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MLPC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MMC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MMC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MMC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MMC","medBMI","leg_tot",3.84049347187836,1.70776287569206,3.94474893161689,2.17607913939166,5.41629066358731,0.00114775522673781,0.000474153384477282,0.00115129666198537,0.000695813824720739,0.00159668640879446,0.115129666198537,0.0695813824720739,0.159668640879446,0.0169608606525398,0.00754203291173077,0.0174212864644413,0.00961026892048571,0.0239200904444778
55,0,"MMC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"MMC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"OC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"OC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"OC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"OC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"OC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"OC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"OSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"OSTK","direct","leg_tot",67.0305440666414,5.84152640489223,63.9167211996437,63.4311666309687,73.2766709392622,0.0226078784036997,0.00164989748644525,0.021950355680304,0.0214162329640267,0.0243584181582592,2.1950355680304,2.14162329640267,2.43584181582592,0.296028550940926,0.0257980689400967,0.28227690258361,0.280132536647616,0.323613466337955
55,0,"OSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"OSTK","medBMI","leg_tot",16.1638080289595,1.77642778397758,16.506450672817,14.354289619013,17.6820801916272,0.0054488006034976,0.000504405605317792,0.00547874330113449,0.00495752327409321,0.00591462663991063,0.547874330113449,0.495752327409321,0.591462663991063,0.0713846013802755,0.00784527934338805,0.0728978220584613,0.0633931831357089,0.0780897820483842
55,0,"OSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"OSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"OTH","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"OTH","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"OTH","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"OTH","medBMI","leg_tot",11.4101322250585,3.14082296428738,12.3086302792753,8.13750705733216,13.9190340467007,0.00545656780301626,0.00152595702996705,0.00606162670805639,0.00383790746170644,0.00656092807504199,0.606162670805639,0.383790746170644,0.656092807504199,0.0503908323535361,0.0138708895150187,0.0543588902100947,0.0359378617016542,0.0614709538273433
55,0,"OTH","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"OTH","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PC","medBMI","leg_tot",12.9264816873151,1.17444085304587,12.8358589994077,11.8517714435109,14.0782212158404,0.00173012251369878,0.000130192896145318,0.00171944732715229,0.00161128844118779,0.00185803049477428,0.171944732715229,0.161128844118779,0.185803049477428,0.0570875217550957,0.00518671045765858,0.0566873026705406,0.0523412539068383,0.0621739758252249
55,0,"PC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PVD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PVD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PVD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PVD","medBMI","leg_tot",2.59901160785599,0.74674324445367,2.51114678277895,1.93064078856325,3.3420675284642,0.00560617937666883,0.00152099118298024,0.00526751982817526,0.00433228553969528,0.0071679338298619,0.526751982817526,0.433228553969528,0.71679338298619,0.0114780754186828,0.00329785956027407,0.0110900359478951,0.00852633382264688,0.0147596505648884
55,0,"PVD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"PVD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"RHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"RHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"RHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"RHD","medBMI","leg_tot",0.934586159995785,0.0562359359090594,0.942769636643506,0.878109986207505,0.984106378633503,0.00560321455071186,0.000852507071635419,0.00556843037675595,0.00480862187989258,0.00642737376939368,0.556843037675595,0.480862187989258,0.642737376939368,0.00412743459754614,0.000248356071844126,0.00416357547581911,0.0038780175575679,0.00434613189099235
55,0,"RHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"RHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCC","medBMI","leg_tot",6.17475829330596,2.69035417436152,6.6775140617513,3.43894299631259,8.48323118712079,0.00374638641711773,0.00167748991158563,0.0041262096673328,0.00202228426663362,0.00514763880491902,0.41262096673328,0.202228426663362,0.514763880491902,0.0272697286801154,0.011881473719836,0.029490060674767,0.0151874839469414,0.0374646912178355
55,0,"SCC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCNC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCNC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCNC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCNC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCNC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"SCNC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"TC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"TC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"TC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"TC","medBMI","leg_tot",3.42816869772275,1.06858254480756,3.39586484972596,2.4270923758974,4.45670329034536,0.000933306122154434,0.000258979975093525,0.000949843432905038,0.000680623276521403,0.00117193225364945,0.0949843432905038,0.0680623276521403,0.117193225364945,0.015139901161461,0.00471920594864417,0.0149972369261417,0.0107188245156172,0.0196822424073262
55,0,"TC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"TC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"UC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"UC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"UC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"UC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"UC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,0,"UC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,"AA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"AA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"AA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"AA","medBMI","leg_tot",2.34541601158959,0.51688323337215,2.40721378363806,1.83075211381766,2.80755180312032,0.00644102044426419,0.00145208004808548,0.00625330158021403,0.00514999747899259,0.00789160444397843,0.625330158021403,0.514999747899259,0.789160444397843,0.00931724498720662,0.00205333624879786,0.00956273874140374,0.00727272512466771,0.011153095158678
55,1,"AA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"AA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"AFF","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"AFF","medBMI","leg_tot",1.99430197883865,0.420090994721985,1.76151222300217,1.74310992011095,2.44336533002737,0.00596555428586974,0.00140274536135534,0.00563505468030954,0.00480144416669757,0.00741058906976809,0.563505468030954,0.480144416669757,0.741058906976809,0.00792243253371381,0.00166882578416923,0.00699766730020177,0.00692456352521301,0.00970635199069986
55,1,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"APCA","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,"APCA","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,"APCA","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,"APCA","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,"APCA","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,"APCA","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
55,1,"BC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"BC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"BC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"BC","medBMI","leg_tot",146.233432976607,13.3297432802132,150.378397987676,132.276379210036,156.66726648377,0.00189398024474595,0.000174522700006272,0.00195036978231476,0.00171084124055329,0.00202918814200513,0.195036978231476,0.171084124055329,0.202918814200513,0.580917292979461,0.0529528591706611,0.597383307656898,0.525472421536536,0.622366051946564
55,1,"BC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"BC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CC","direct","dairy_tot",1256.1574437966,99.0241828909809,1205.20512346737,1193.59541889818,1362.02894097489,0.0792613944709416,0.00590885221422386,0.0771917234183365,0.0747920844582924,0.0854899248783052,7.71917234183365,7.47920844582924,8.54899248783052,4.99012822822162,0.393376939141775,4.78771840035813,4.7415984535488,5.41070635657841
55,1,"CC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CC","medBMI","leg_tot",4.82156796972117,3.79040802861241,4.25683458113204,1.49079260988675,8.63236670985634,0.000304196863834266,0.000237357947480129,0.000272644374991534,9.36158384652966e-05,0.000541597504719559,0.0272644374991534,0.00936158384652966,0.0541597504719559,0.0191538429747112,0.0150575249889769,0.0169104203546132,0.00592222441681809,0.0342923707596877
55,1,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CM","medBMI","leg_tot",6.43031813942047,1.64518326335379,6.20784265898802,4.97270090274647,8.07703953446205,0.00600022139124638,0.00131018929942298,0.00598787290569357,0.00476083112565162,0.00725010786956103,0.598787290569357,0.476083112565162,0.725010786956103,0.025544657815333,0.00653554654601785,0.0246608663921514,0.0197542236985034,0.0320863146418669
55,1,"CM","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CM","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"DIAB","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"DIAB","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"DIAB","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"DIAB","medBMI","leg_tot",69.389887128225,4.37145267587986,71.4059907726338,64.7257951895351,72.3402909691673,0.0146301924942379,0.00118712301017068,0.015151456531447,0.0133656115644529,0.0154516989923953,1.5151456531447,1.33656115644529,1.54516989923953,0.275653689926893,0.0173657446397103,0.283662730319615,0.257125425848839,0.287374269671134
55,1,"DIAB","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"DIAB","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ECA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ECA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ECA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ECA","medBMI","leg_tot",1.92933879534924,0.319495155045114,1.77921360185515,1.71588848798075,2.2703955171877,0.00610291374421192,0.000667802977519472,0.00635347917863192,0.00539643729388673,0.0065964095752801,0.635347917863192,0.539643729388673,0.65964095752801,0.00766436407475864,0.00126920538491735,0.00706798663057627,0.00681642545895677,0.00901922351811551
55,1,"ECA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ECA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ENDO","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ENDO","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ENDO","medBMI","leg_tot",0.633344422517469,0.143250876960806,0.62131412410884,0.502729367100216,0.774185231582058,0.00526582251892708,0.00118452989467851,0.00528366378927705,0.00413303231587561,0.00638344764218109,0.528366378927705,0.413303231587561,0.638344764218109,0.0025159822891619,0.000569068987625541,0.00246819151900065,0.00199710953297426,0.00307547719998661
55,1,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ENDO","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"GC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"GC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"GC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"GC","medBMI","leg_tot",1.99371629193108,0.697033011144458,1.80824736196126,1.42818003746616,2.71690113687035,0.0030398062399562,0.000840028827072879,0.00259184442392877,0.00252236281167827,0.00393801721185745,0.259184442392877,0.252236281167827,0.393801721185745,0.00792010587252591,0.00276898737661541,0.00718332423144181,0.00567349384039191,0.0107929822995814
55,1,"GC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"GC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"HHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"HHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"HHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"HHD","medBMI","leg_tot",24.2102178973189,6.9269646664541,22.7197941220694,18.3782843199036,31.3090116836962,0.00892626544144584,0.00242381948003118,0.00843023173646367,0.0068709038407512,0.0114032556913753,0.843023173646367,0.68709038407512,1.14032556913753,0.0961759151589035,0.0275176030589708,0.090255155950244,0.0730083603961697,0.124376115248998
55,1,"HHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"HHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"HSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"HSTK","direct","leg_tot",50.5142664051274,15.2537004430657,43.6683504243981,40.0721245701369,66.7754368237378,0.0218275397364271,0.00590037755465633,0.0194472017690488,0.0175870536936515,0.0280913130514743,1.94472017690488,1.75870536936515,2.80913130514743,0.200669643730542,0.0605958445270366,0.173474009336004,0.159187879648175,0.265267697048268
55,1,"HSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"HSTK","medBMI","leg_tot",12.6487050093563,1.68865735232917,11.9687829286316,11.4341357544808,14.4412080328479,0.00550881749230867,0.000879575118872276,0.0052484678595554,0.00481178955010312,0.00642714262235451,0.52484678595554,0.481178955010312,0.642714262235451,0.0502474114445938,0.00670824884513138,0.047546397821842,0.0454224937132892,0.0573681907552375
55,1,"HSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"HSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"IHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"IHD","direct","leg_tot",93.7518374592144,39.4212066832799,95.7307399564453,55.4960637306957,130.325544065087,0.00704826878931908,0.00294322762463635,0.0072417830058229,0.00417449538173327,0.00975755511287665,0.72417830058229,0.417449538173327,0.975755511287665,0.37243236734632,0.1566020861734,0.380293624914865,0.220460003278515,0.517722662480861
55,1,"IHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"IHD","medBMI","leg_tot",71.4437699491867,11.3421769623153,68.5669978470487,62.1544811056113,83.1783150795795,0.00537726575513893,0.000883216256249131,0.005154953451654,0.00465287058950101,0.00629062637873903,0.5154953451654,0.465287058950101,0.629062637873903,0.28381280938517,0.0450571842794406,0.27238473423111,0.246910793075553,0.330428689575739
55,1,"IHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"IHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ISTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ISTK","direct","leg_tot",26.8290045985023,4.37093789694945,25.2944926580438,23.5253542720537,31.4369900743406,0.0235117750801314,0.00372227054977363,0.0224240839653812,0.020552989192734,0.0273950984150664,2.24240839653812,2.0552989192734,2.73950984150664,0.106579134521096,0.0173636996628767,0.10048323357457,0.0934552710821636,0.124884513764575
55,1,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ISTK","medBMI","leg_tot",7.74383637501239,1.47531287271652,8.33973753048131,6.1775751280557,8.80358163982049,0.006791311259199,0.00130570384078117,0.00739334752275743,0.005398209432672,0.00767268226170132,0.739334752275743,0.5398209432672,0.767268226170132,0.0307626537425795,0.00586073063369395,0.0331298913781325,0.0245406275946584,0.0349725279002805
55,1,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
